Data,Último
02/01/15,14.36
05/01/15,14.43
06/01/15,14.67
07/01/15,15.2
08/01/15,15.43
09/01/15,14.76
12/01/15,14.4
13/01/15,14.39
14/01/15,14.48
15/01/15,14.36
16/01/15,14.58
19/01/15,14.05
20/01/15,14.1
21/01/15,14.51
22/01/15,14.59
23/01/15,14.45
26/01/15,14.61
27/01/15,14.56
28/01/15,14.26
29/01/15,14.16
30/01/15,13.97
02/02/15,14.15
03/02/15,14.55
04/02/15,15.08
05/02/15,14.95
06/02/15,14.92
09/02/15,15.01
10/02/15,14.82
11/02/15,14.57
12/02/15,14.95
13/02/15,15.45
18/02/15,15.54
19/02/15,15.54
20/02/15,15.62
23/02/15,15.77
24/02/15,15.94
25/02/15,15.98
26/02/15,16.05
27/02/15,15.88
02/03/15,15.81
03/03/15,15.93
04/03/15,15.8
05/03/15,15.66
06/03/15,15.24
09/03/15,14.84
10/03/15,14.26
11/03/15,14.74
12/03/15,14.8
13/03/15,14.73
16/03/15,14.73
17/03/15,15.15
18/03/15,15.61
19/03/15,15.51
20/03/15,15.64
23/03/15,15.54
24/03/15,15.45
25/03/15,15.43
26/03/15,15
27/03/15,14.74
30/03/15,15.23
31/03/15,15.37
01/04/15,15.9
02/04/15,16.05
06/04/15,16.25
07/04/15,16.26
08/04/15,16.33
09/04/15,16.01
10/04/15,16.12
13/04/15,16
14/04/15,16
15/04/15,16.23
16/04/15,16.11
17/04/15,15.9
20/04/15,15.64
22/04/15,16.07
23/04/15,16.51
24/04/15,17.04
27/04/15,16.73
28/04/15,16.9
29/04/15,16.66
30/04/15,16.78
04/05/15,16.97
05/05/15,16.81
06/05/15,16.38
07/05/15,16.45
08/05/15,16.67
11/05/15,16.59
12/05/15,16.51
13/05/15,16.4
14/05/15,16.56
15/05/15,16.87
18/05/15,16.42
19/05/15,16.19
20/05/15,15.9
21/05/15,15.71
22/05/15,15.38
25/05/15,15.44
26/05/15,15.21
27/05/15,15.52
28/05/15,15.34
29/05/15,14.96
01/06/15,14.86
02/06/15,15.19
03/06/15,14.8
05/06/15,14.45
08/06/15,14.39
09/06/15,14.3
10/06/15,14.72
11/06/15,14.63
12/06/15,14.47
15/06/15,14.55
16/06/15,15.06
17/06/15,14.8
18/06/15,15.16
19/06/15,14.99
22/06/15,15.04
23/06/15,15.18
24/06/15,15.24
25/06/15,14.97
26/06/15,15.1
29/06/15,14.91
30/06/15,14.92
01/07/15,15
02/07/15,15.2
03/07/15,15.05
06/07/15,14.79
07/07/15,14.85
08/07/15,14.68
10/07/15,15.12
13/07/15,15.26
14/07/15,15.27
15/07/15,15.01
16/07/15,15.05
17/07/15,14.96
20/07/15,14.87
21/07/15,14.75
22/07/15,14.52
23/07/15,13.91
24/07/15,13.85
27/07/15,13.82
28/07/15,14.08
29/07/15,14.21
30/07/15,14.04
31/07/15,14.43
03/08/15,14.36
04/08/15,14.02
05/08/15,13.99
06/08/15,13.94
07/08/15,13.53
10/08/15,13.71
11/08/15,13.68
12/08/15,13.29
13/08/15,12.98
14/08/15,12.96
17/08/15,12.83
18/08/15,13.04
19/08/15,12.77
20/08/15,12.8
21/08/15,12.83
24/08/15,12.58
25/08/15,12.54
26/08/15,13.3
