Data,Último
01/07/14,16.49
02/07/14,16.42
03/07/14,16.79
04/07/14,16.79
07/07/14,16.58
08/07/14,16.63
10/07/14,17.37
11/07/14,17.54
14/07/14,18.32
15/07/14,18.48
16/07/14,18.53
17/07/14,18.76
18/07/14,19.69
21/07/14,20.05
22/07/14,20.19
23/07/14,19.44
24/07/14,19.48
25/07/14,19.66
28/07/14,19.33
29/07/14,18.82
30/07/14,19.04
31/07/14,18.32
01/08/14,18.24
04/08/14,18.66
05/08/14,18.9
06/08/14,19.48
07/08/14,19.33
08/08/14,18.53
11/08/14,19.32
12/08/14,18.87
13/08/14,17.93
14/08/14,17.84
15/08/14,19.24
18/08/14,19.57
19/08/14,20.06
20/08/14,20.49
21/08/14,20.43
22/08/14,20.07
25/08/14,21.14
26/08/14,20.95
27/08/14,21.91
28/08/14,21.87
29/08/14,22.4
01/09/14,22.86
02/09/14,23.56
03/09/14,22.98
04/09/14,21.86
05/09/14,21.89
08/09/14,20.82
09/09/14,20.61
10/09/14,20.1
11/09/14,20.35
12/09/14,19.32
15/09/14,19.71
16/09/14,20.67
17/09/14,21.22
18/09/14,20.42
19/09/14,20.06
22/09/14,19.75
23/09/14,19.31
24/09/14,19.41
25/09/14,19.03
26/09/14,20.09
29/09/14,17.84
30/09/14,17.35
01/10/14,16.4
02/10/14,16.6
03/10/14,17.6
06/10/14,19.56
07/10/14,20.35
08/10/14,20
09/10/14,20.34
10/10/14,19.21
13/10/14,21.23
14/10/14,20.77
15/10/14,19.33
16/10/14,17.89
17/10/14,18.31
20/10/14,17.19
21/10/14,16
22/10/14,15.93
23/10/14,14.78
24/10/14,15.64
27/10/14,13.71
28/10/14,14.42
29/10/14,13.45
30/10/14,13.74
31/10/14,14.66
03/11/14,14.25
04/11/14,14.22
05/11/14,13.81
06/11/14,13.49
07/11/14,13.69
10/11/14,13.41
11/11/14,13.43
12/11/14,13.54
13/11/14,13.05
14/11/14,12.66
17/11/14,12.09
18/11/14,11.94
19/11/14,12.26
21/11/14,13.72
24/11/14,13.63
25/11/14,13.57
26/11/14,13.53
27/11/14,12.89
28/11/14,12.28
01/12/14,11.82
02/12/14,11.64
03/12/14,12.21
04/12/14,11.73
05/12/14,11.76
08/12/14,11.03
09/12/14,10.9
10/12/14,10.39
11/12/14,10.38
12/12/14,9.7
15/12/14,8.81
16/12/14,9
17/12/14,9.27
18/12/14,9.08
19/12/14,9.43
22/12/14,9.9
23/12/14,10.52
26/12/14,9.88
29/12/14,9.86
30/12/14,9.61
02/01/15,8.98
05/01/15,8.26
06/01/15,7.99
07/01/15,8.32
08/01/15,8.81
09/01/15,9.02
12/01/15,8.55
13/01/15,8.63
14/01/15,8.38
15/01/15,8.96
16/01/15,9.06
19/01/15,8.82
20/01/15,8.94
21/01/15,9.42
22/01/15,9.83
23/01/15,9.59
26/01/15,9.51
27/01/15,9.76
28/01/15,8.66
29/01/15,8.39
30/01/15,7.85
02/02/15,8.31
03/02/15,9.59
04/02/15,9.61
05/02/15,9.4
06/02/15,8.75
09/02/15,8.9
10/02/15,8.56
11/02/15,8.66
12/02/15,9.11
13/02/15,9.58
18/02/15,9.71
19/02/15,9.35
20/02/15,9.28
23/02/15,9.1
24/02/15,9.46
25/02/15,9
26/02/15,8.89
27/02/15,9.18
02/03/15,9.02
03/03/15,9.21
04/03/15,8.84
05/03/15,8.9
06/03/15,8.86
09/03/15,8.55
10/03/15,8.2
11/03/15,8.43
12/03/15,8.15
